user_id,item_id,recommend,sentiment_analysis,rating,user_id_num
danield123dd,620,True,1,3,19492
danield123dd,24740,True,2,5,19492
danield123dd,203160,True,2,5,19492
danielm0f0,287390,True,2,5,19496
danielm0f0,730,True,2,5,19496
76561198107673486,17080,True,2,5,11110
dpuser,208090,True,0,1,19808
dpuser,206500,True,1,3,19808
cetrox,269210,True,2,5,19122
cetrox,304930,True,2,5,19122
cetrox,42910,True,1,3,19122
daninjaXD,440,True,2,5,19500
76561198092345811,250900,True,0,1,9977
76561198092345811,4000,True,2,5,9977
76561198092345811,93200,True,2,5,9977
deothante,273350,True,2,5,19644
76561197992870209,301520,True,2,5,868
76561197992870209,105600,True,2,5,868
regansmash1,255710,True,2,5,23448
regansmash1,12210,True,2,5,23448
regansmash1,22380,True,2,5,23448
regansmash1,203160,True,2,5,23448
regansmash1,214950,True,0,1,23448
regansmash1,206420,True,2,5,23448
76561198050553497,440,True,2,5,3719
NXJUPTUS,292030,True,2,5,15616
NXJUPTUS,730,True,2,5,15616
nivlacoaix,250900,True,1,3,22732
76561198054531573,404010,False,1,2,4123
DM420,570,True,2,5,13052
DM420,107800,True,2,5,13052
DM420,105600,True,2,5,13052
DM420,4000,True,2,5,13052
DM420,1250,True,2,5,13052
DM420,42910,True,2,5,13052
whofckcares,242760,True,2,5,25095
76561198234911980,335800,True,2,5,11883
76561198234911980,440,True,2,5,11883
dokutora,72850,False,0,0,19764
dokutora,238960,True,1,3,19764
76561198089084860,440,True,2,5,9549
danmarcantonio,274940,True,2,5,19504
danmarcantonio,261760,True,2,5,19504
danmarcantonio,263440,True,2,5,19504
danmarcantonio,298110,True,0,1,19504
76561198064894873,234530,True,2,5,5625
iLaGGaH,570,True,2,5,20893
iLaGGaH,381210,False,0,0,20893
iLaGGaH,47920,False,2,4,20893
iLaGGaH,115320,True,2,5,20893
iLaGGaH,55230,True,0,1,20893
iLaGGaH,242760,True,2,5,20893
iLaGGaH,233130,True,1,3,20893
iLaGGaH,264200,True,2,5,20893
iLaGGaH,1250,True,0,1,20893
o_danone,226320,True,1,3,22823
o_danone,224260,True,2,5,22823
o_danone,263440,True,2,5,22823
o_danone,70000,True,1,3,22823
danthettt,221100,True,2,5,19512
danthettt,236390,False,0,0,19512
danthettt,218620,True,2,5,19512
danthettt,730,True,2,5,19512
danthettt,242050,True,2,5,19512
danthettt,8930,True,2,5,19512
danthettt,228400,True,2,5,19512
danthettt,550,True,2,5,19512
danthettt,219640,True,0,1,19512
danthettt,218230,True,2,5,19512
76561198095226942,4000,True,1,3,10331
76561198065514797,232810,True,2,5,5749
76561198065514797,246420,True,2,5,5749
76561198065514797,200210,True,2,5,5749
76561198006158702,10220,False,0,0,1120
76561197995108212,377160,True,2,5,919
76561198071650293,304930,True,2,5,6876
76561198071650293,218230,True,2,5,6876
nikolascortes,223710,True,0,1,22705
nikolascortes,550,True,1,3,22705
nikolascortes,218620,True,1,3,22705
nikolascortes,440,True,1,3,22705
76561198061818198,730,True,2,5,5151
DarkTitan9174,39000,True,2,5,13133
DarkTitan9174,319510,True,0,1,13133
DarkTitan9174,280740,True,0,1,13133
DarkTitan9174,4000,True,0,1,13133
76561198040576023,440,True,2,5,2484
76561198079344227,269370,True,2,5,8135
76561198079344227,47810,True,1,3,8135
76561198120785462,289090,False,0,0,11330
DarkerPlaysGames,202090,True,2,5,13136
76561197976455887,310950,False,2,4,685
Darkfuji,346900,False,0,0,13138
76561198019905604,275850,True,2,5,1530
76561198075455531,211820,False,0,0,7545
76561198105242944,301520,True,2,5,11005
76561198105242944,239220,True,1,3,11005
76561198105242944,730,True,1,3,11005
eliteboy,221100,False,0,0,19963
eliteboy,730,True,2,5,19963
eliteboy,393380,True,2,5,19963
76561198121734645,311210,True,2,5,11343
DarkNinja1369,49520,True,2,5,13129
aidenisbae,354140,True,2,5,18279
aidenisbae,240,True,2,5,18279
aidenisbae,250320,True,2,5,18279
aidenisbae,227100,False,0,0,18279
aidenisbae,202750,True,2,5,18279
Darkos___,107410,True,1,3,13143
76561198088209379,49520,True,1,3,9432
76561198065890757,241700,True,2,5,5822
76561198051255089,48700,True,1,3,3793
76561198051255089,440,True,2,5,3793
theofficiald4rk,221100,True,1,3,24528
theofficiald4rk,235540,False,1,2,24528
76561198039480319,212680,True,2,5,2414
kenzaka482,222880,True,2,5,21506
kenzaka482,252490,True,2,5,21506
kenzaka482,48700,True,2,5,21506
76561198062145857,268420,True,2,5,5209
76561198084441276,220,True,1,3,8921
76561198084441276,730,True,1,3,8921
76561198086509186,240320,False,1,2,9216
Azgrai,242720,False,2,4,12363
Azgrai,225080,True,2,5,12363
Azgrai,230410,True,2,5,12363
Azgrai,272060,True,2,5,12363
76561198017659661,235540,True,2,5,1448
76561198017659661,498240,True,2,5,1448
76561198017659661,292030,True,2,5,1448
76561198017659661,374320,True,2,5,1448
76561198049711406,7670,True,2,5,3622
76561198049711406,22380,True,2,5,3622
76561198049711406,282070,True,2,5,3622
76561198049711406,250900,True,2,5,3622
76561198091885821,287290,False,0,0,9910
76561198091885821,373680,True,2,5,9910
76561198091885821,378041,True,1,3,9910
76561198091885821,56400,True,2,5,9910
Aragnum,290080,True,2,5,12247
Aragnum,407510,True,2,5,12247
Aragnum,298030,True,2,5,12247
blablabla174,304930,True,0,1,18783
blablabla174,570,True,1,3,18783
blablabla174,730,True,0,1,18783
DarthVaderRidingCharizard,238240,False,2,4,13150
76561198062298425,244450,False,1,2,5237
76561198062298425,211160,False,1,2,5237
76561198062298425,34030,True,1,3,5237
76561198062298425,241540,True,0,1,5237
76561197976984468,285160,False,2,4,694
Darvenom,40800,True,1,3,13154
ilovehamstersandbunnies,340,True,2,5,20983
76561198108000725,299460,True,0,1,11125
DasKrow,236510,True,2,5,13157
DasKrow,218620,True,1,3,13157
DasKrow,207170,True,2,5,13157
memesyouneedemigotem,218230,False,2,4,22268
76561198087170428,206420,True,2,5,9290
76561198075900533,344040,False,0,0,7603
76561198075900533,214950,True,2,5,7603
76561198075900533,383080,True,2,5,7603
76561198075900533,72850,True,2,5,7603
Rule_34_is_always_right,211820,True,0,1,16443
76561198092971472,323470,True,2,5,10036
scoutcrap1,113400,True,2,5,23736
flynnnz,273350,True,0,1,20243
flynnnz,730,True,1,3,20243
dickspitarm,730,False,2,4,19687
dickspitarm,314410,True,2,5,19687
dickspitarm,105600,True,1,3,19687
dickspitarm,403740,True,1,3,19687
DAT_BOl,252950,True,2,5,13029
76561198071716011,730,True,2,5,6886
76561198085042163,304030,True,2,5,9020
76561198087173211,304930,False,0,0,9291
76561198087173211,216150,True,2,5,9291
76561198068056922,243870,False,2,4,6194
davidkhumsri,206420,True,2,5,19558
davidkhumsri,730,True,2,5,19558
76561198043929272,219640,True,2,5,2876
johngray40,8870,True,2,5,21316
johngray40,219640,True,0,1,21316
panudichaum,570,True,0,1,22973
76561197972059969,42700,True,0,1,643
DavidDoDecree,238430,False,2,4,13166
DavidDoDecree,433950,True,2,5,13166
DavidDoDecree,367580,True,1,3,13166
SwagDavy,393420,True,2,5,17087
SwagDavy,393420,True,2,5,17087
ec7yp4,440,True,1,3,19902
76561198031394484,298110,True,2,5,1988
76561198031394484,337000,True,2,5,1988
dax246,204360,True,2,5,19566
dax246,206190,True,2,5,19566
Lotte88,730,True,1,3,15140
76561198023971448,202970,True,1,3,1646
76561198023971448,9480,True,1,3,1646
76561198023971448,226700,True,2,5,1646
76561198023971448,255420,False,2,4,1646
76561198023971448,304930,False,0,0,1646
76561198023971448,236150,False,0,0,1646
76561198023971448,55150,False,2,4,1646
76561198023971448,236850,False,2,4,1646
76561198057276303,730,True,2,5,4458
76561198057276303,252490,True,1,3,4458
76561198057276303,233720,True,0,1,4458
Dazie,319630,True,2,5,13169
DazzaMH,318430,True,1,3,13171
DazzaMH,219150,True,2,5,13171
DazzaMH,304930,True,2,5,13171
DazzaLCFC,214490,True,2,5,13170
DazzaLCFC,302510,True,2,5,13170
DazzaLCFC,203160,True,2,5,13170
DazzaLCFC,72850,False,2,4,13170
DazzaLCFC,242920,True,2,5,13170
DazzaLCFC,295270,True,2,5,13170
76561198078267210,440,True,1,3,7944
76561198068092609,208090,True,2,5,6204
Da_Stel_,223470,True,0,1,13081
DBZfreakMBB,275850,False,2,4,13030
DBZfreakMBB,219600,True,2,5,13030
DBZfreakMBB,377160,True,2,5,13030
DBZfreakMBB,730,True,1,3,13030
DBZfreakMBB,107410,True,0,1,13030
DBZfreakMBB,22380,True,2,5,13030
76561198062422965,730,True,2,5,5260
DCHuckels97,265930,True,2,5,13031
dcrschannel,222880,True,1,3,19576
Kaethan,211420,True,0,1,14722
76561198053454865,72850,True,2,5,3998
underurskin,322330,True,2,5,24852
underurskin,730,True,1,3,24852
76561197971119511,222880,True,2,5,620
76561197971119511,730,True,1,3,620
76561197971119511,97330,True,0,1,620
dead_triton,214950,True,2,5,19586
deadlyUK,263980,True,2,5,19589
deadlyUK,314160,True,2,5,19589
deadlyUK,440,True,2,5,19589
deadlyUK,341500,False,1,2,19589
deadlyUK,65790,False,0,0,19589
deadlyUK,730,True,2,5,19589
deadlyUK,222900,True,2,5,19589
deadlyUK,8930,True,0,1,19589
deadlyUK,63380,True,2,5,19589
deadlyUK,4000,True,2,5,19589
DeadlyLankan,218230,True,2,5,13186
DeadlyLankan,49520,True,2,5,13186
76561198079603178,252490,True,2,5,8192
AZA1498,239140,True,0,1,12052
AZA1498,334772,True,2,5,12052
AZA1498,221100,True,2,5,12052
AZA1498,366843,True,2,5,12052
AZA1498,333930,False,1,2,12052
AZA1498,227940,False,2,4,12052
AZA1498,10090,True,2,5,12052
AZA1498,224580,False,2,4,12052
AZA1498,311210,True,2,5,12052
imdeadset,4000,True,2,5,21001
imdeadset,346900,True,1,3,21001
imdeadset,271590,True,2,5,21001
imdeadset,730,True,2,5,21001
imdeadset,440,True,2,5,21001
76561198064663093,200210,True,0,1,5589
DefMind,500,True,2,5,13204
76561198078807139,218130,True,2,5,8030
macca1138,242860,True,0,1,22043
76561198073638584,291480,True,2,5,7260
76561198057685527,72850,True,2,5,4519
deathbycaffeinee,49520,True,2,5,19604
deathbymoon12,244850,True,0,1,19605
deathbymoon12,105600,True,2,5,19605
deathbymoon12,232090,True,2,5,19605
deathbymoon12,221100,True,1,3,19605
deathbymoon12,42910,True,2,5,19605
12839201,304930,True,2,5,123
76561198050614447,34870,False,2,4,3727
76561197971860091,306620,False,2,4,638
76561197971860091,298480,False,0,0,638
76561197971860091,218090,True,2,5,638
Jayden028,440,True,2,5,14549
76561198073138517,200260,True,0,1,7171
76561198073138517,282070,True,2,5,7171
76561198066468003,203160,True,2,5,5916
2222455,242700,True,1,3,219
DebaKLe,221910,True,2,5,13198
debstup,4000,True,2,5,19613
Punpun420,420110,True,2,5,16177
Punpun420,333600,True,2,5,16177
Punpun420,385800,True,1,3,16177
76561198084302122,301520,True,2,5,8894
dmaster4391,730,True,2,5,19743
76561198010443610,245170,True,2,5,1245
76561198010443610,440,True,1,3,1245
76561198010443610,220,True,2,5,1245
76561198010443610,400,True,2,5,1245
deedzalegend,49520,True,1,3,19622
firenze17,50650,True,2,5,20189
76561198077971454,227480,True,2,5,7903
noeop,730,True,2,5,22744
noeop,550,True,2,5,22744
noeop,440,True,2,5,22744
527788235,6910,True,2,5,398
527788235,291250,True,2,5,398
527788235,248570,True,2,5,398
527788235,220240,True,2,5,398
527788235,8870,True,2,5,398
527788235,205100,True,2,5,398
76561198080224976,282440,True,2,5,8274
76561198080224976,730,True,2,5,8274
76561198085136299,236110,True,1,3,9041
76561198085136299,261640,True,1,3,9041
defalt14,221040,True,0,1,19625
defalt14,730,True,1,3,19625
SeahDefault,282350,False,0,0,16619
SeahDefault,378120,True,1,3,16619
SeahDefault,48700,False,2,4,16619
76561198055308765,730,True,2,5,4211
Default_smile,383870,True,2,5,13206
Default_smile,221910,True,2,5,13206
Default_smile,219150,True,0,1,13206
Default_smile,374570,True,1,3,13206
76561198060808593,4000,True,2,5,4982
76561198060808593,550,True,2,5,4982
76561198060808593,730,True,2,5,4982
LameGames,730,False,2,4,14967
LameGames,413150,True,2,5,14967
LameGames,311210,True,2,5,14967
123123718417671290,1250,True,2,5,102
76561198085514510,274920,True,2,5,9093
PSDel,251470,True,2,5,15952
Delcari2,730,False,2,4,13208
OGDelicate,440,True,1,3,15828
76561197968314652,243870,True,2,5,560
76561198088473518,241930,False,2,4,9457
DELIsauce,207610,True,0,1,13037
Deludere,301520,True,2,5,13215
Deludere,200210,True,0,1,13215
Deludere,550,True,2,5,13215
demdem321,221100,False,0,0,19632
demdem321,570,True,2,5,19632
demdem321,4000,True,1,3,19632
deadawesome,304930,True,2,5,19587
deadawesome,268750,True,2,5,19587
deadawesome,72850,True,2,5,19587
demesta,311240,True,2,5,19633
76561198091563407,335240,True,1,3,9862
76561198077262819,261640,True,2,5,7797
76561198077262819,17080,True,1,3,7797
76561198077262819,730,True,2,5,7797
GabenRulesSteam,730,True,2,5,13892
76561198061749731,372540,True,2,5,5132
DemoPanTheNigga,730,True,1,3,13219
xVIRUSx9,304930,True,2,5,25191
DemoPanTheNigga,730,True,1,3,13219
xVIRUSx9,304930,True,2,5,25191
captainerickub,236390,True,1,3,19075
captainerickub,550,True,1,3,19075
captainerickub,224540,True,2,5,19075
captainerickub,304930,True,1,3,19075
captainerickub,91310,True,1,3,19075
76561198000595834,295110,False,0,0,1021
denglong,72850,True,1,3,19639
denglong,203160,True,1,3,19639
denglong,211400,True,2,5,19639
denglong,630,True,1,3,19639
pannouz,413150,True,1,3,22971
76561198082226936,227940,True,1,3,8585
76561198082226936,227680,True,1,3,8585
76561198082226936,215470,True,2,5,8585
DeNo64,310080,True,2,5,13178
examiner,365590,True,2,5,20062
KamuKambing,570,False,2,4,14733
KamuKambing,440,True,1,3,14733
76561198046954467,275850,False,1,2,3316
76561198046954467,570,True,0,1,3316
76561198083633997,230410,False,2,4,8789
76561198083633997,440,True,1,3,8789
wahlords,70000,False,2,4,25005
wahlords,212480,True,1,3,25005
wahlords,29800,True,2,5,25005
wahlords,311480,True,0,1,25005
wahlords,259530,True,2,5,25005
wahlords,212800,True,0,1,25005
wahlords,97000,True,2,5,25005
wahlords,261820,True,2,5,25005
wahlords,4000,True,2,5,25005
wahlords,208090,True,2,5,25005
calstormgamer123,730,True,1,3,19049
calstormgamer123,304930,True,2,5,19049
calstormgamer123,10090,True,2,5,19049
calstormgamer123,570,True,0,1,19049
76561198041882833,1250,True,2,5,2618
76561198041882833,244850,True,2,5,2618
76561198063016498,379980,True,2,5,5344
76561198073847075,440,True,1,3,7300
76561198052117413,48700,True,2,5,3881
76561198074727993,440,True,2,5,7442
76561197991633595,233250,True,2,5,848
76561197991633595,242920,True,2,5,848
76561197991633595,224260,True,2,5,848
76561197991633595,236850,True,2,5,848
76561197991633595,201810,True,0,1,848
derplaymc,440,True,2,5,19652
derplaymc,218620,True,2,5,19652
derplaymc,291480,True,2,5,19652
derplaymc,304050,True,1,3,19652
DerpLord_,440,True,2,5,13236
DerpLord_,268500,True,0,1,13236
DerpLord_,230290,True,2,5,13236
76561198069139035,6020,True,0,1,6404
76561198069139035,355180,False,2,4,6404
76561198069139035,70,False,2,4,6404
76561198069139035,3483,True,1,3,6404
76561198069139035,267610,True,0,1,6404
76561198069139035,4000,True,2,5,6404
76561198165280229,730,True,2,5,11741
76561198165280229,363970,False,0,0,11741
76561198049914517,218620,True,2,5,3639
76561198009171558,113200,True,2,5,1213
djfordj,440,True,2,5,19732
h8trsRb8trs,730,True,2,5,20633
h8trsRb8trs,252950,True,2,5,20633
h8trsRb8trs,218620,True,2,5,20633
76561198087000746,329130,True,2,5,9275
76561198087000746,258010,True,2,5,9275
76561198087000746,230410,True,2,5,9275
76561198087000746,301520,True,2,5,9275
kierensimpson,401920,True,0,1,21536
Destero,227940,False,2,4,13246
76561198098009605,243870,True,2,5,10609
76561198098009605,440,True,2,5,10609
76561198074056771,221910,True,2,5,7334
destructive_entity,218620,False,2,4,19657
desulax,245170,True,1,3,19659
desulax,71340,True,2,5,19659
76561198062577557,730,True,2,5,5292
detailmovie,287290,True,2,5,19660
detailmovie,364050,False,2,4,19660
detailmovie,222880,False,2,4,19660
detailmovie,340300,True,2,5,19660
detailmovie,287120,True,2,5,19660
detailmovie,12900,True,2,5,19660
Detective_bot,417860,True,1,3,13250
76561198063074670,730,True,1,3,5350
76561198063074670,282070,True,0,1,5350
317984739321,730,True,2,5,295
317984739321,252950,True,2,5,295
317984739321,440,True,2,5,295
patodomau,275850,True,1,3,22988
patodomau,218620,True,1,3,22988
patodomau,204360,True,1,3,22988
76561198071703246,730,True,2,5,6885
76561198095637062,99900,True,1,3,10373
76561198092431676,221100,True,2,5,9991
76561198092431676,730,True,2,5,9991
dontgohere,391720,True,2,5,19784
dontgohere,255710,True,2,5,19784
76561198081154848,343560,True,2,5,8410
76561198081154848,355840,True,2,5,8410
76561198076708943,221380,True,2,5,7728
76561198076708943,305260,False,0,0,7728
76561198076708943,238960,True,1,3,7728
76561198083306954,214190,True,2,5,8728
76561198035941275,265930,True,2,5,2217
DevishTheOneAndOnly,252490,True,2,5,13259
DevishTheOneAndOnly,381210,False,2,4,13259
BuffinMutton,550,True,2,5,12679
BuffinMutton,271590,True,0,1,12679
BuffinMutton,221100,True,1,3,12679
BuffinMutton,33930,True,2,5,12679
BuffinMutton,10090,True,2,5,12679
BuffinMutton,49520,True,2,5,12679
BuffinMutton,12210,True,1,3,12679
BuffinMutton,730,True,1,3,12679
BuffinMutton,1840,True,2,5,12679
BuffinMutton,107410,True,0,1,12679
d1kitty,570,False,1,2,19448
76561198084360124,4000,True,2,5,8904
76561198084360124,730,True,0,1,8904
76561198099034624,236850,True,1,3,10697
dexterthelex,8930,True,1,3,19669
26070,440,True,2,5,250
DeZire26,233450,True,0,1,13179
DeZire26,220780,True,1,3,13179
DeZire26,50300,True,2,5,13179
deztroyeer,256410,True,1,3,19673
Dezz_,218620,True,1,3,13265
76561198042309011,379720,True,2,5,2679
76561198042309011,203770,True,2,5,2679
TheWatchdogEM,253710,True,2,5,17440
TheWatchdogEM,221100,True,2,5,17440
TheWatchdogEM,236390,False,0,0,17440
TheWatchdogEM,251170,True,2,5,17440
TheWatchdogEM,17410,True,1,3,17440
TheWatchdogEM,235600,True,0,1,17440
TheWatchdogEM,20500,True,2,5,17440
TheWatchdogEM,317360,True,1,3,17440
TheWatchdogEM,218230,True,0,1,17440
TheWatchdogEM,107410,True,0,1,17440
DiamondMaiden,570,True,1,3,13269
zimmer500,326480,True,2,5,25417
76561198061097866,440,True,2,5,5025
76561198027369898,200210,True,1,3,1801
76561198027369898,440,True,2,5,1801
76561198027369898,20570,True,2,5,1801
diablowe,324810,True,2,5,19681
diablowe,232090,True,2,5,19681
diablowe,290790,True,2,5,19681
Ch4osCosmo,39120,True,2,5,12823
Aika2013,440,True,2,5,12121
Aika2013,359550,True,2,5,12121
Aika2013,307780,True,2,5,12121
Aika2013,4000,True,2,5,12121
Aika2013,550,True,2,5,12121
Aika2013,346110,True,2,5,12121
Aika2013,226700,True,1,3,12121
Aika2013,295110,False,1,2,12121
therealmrandersen,72850,True,1,3,24556
therealmrandersen,218620,True,1,3,24556
altitude54,242760,True,2,5,18361
altitude54,730,False,0,0,18361
altitude54,8930,True,1,3,18361
altitude54,245550,True,2,5,18361
altitude54,219640,True,1,3,18361
altitude54,223710,True,0,1,18361
altitude54,33930,True,1,3,18361
Dickpotato,440,True,1,3,13273
76561198055773402,366890,False,0,0,4271
76561198055773402,8870,True,2,5,4271
76561198055773402,385800,True,2,5,4271
teejamon,218230,True,0,1,24364
teejamon,55230,True,1,3,24364
teejamon,241930,True,2,5,24364
teejamon,417860,True,2,5,24364
teejamon,223470,True,1,3,24364
teejamon,200510,True,0,1,24364
teejamon,22330,True,0,1,24364
teejamon,304930,True,2,5,24364
teejamon,4000,True,0,1,24364
teejamon,317360,True,1,3,24364
AestheticKing,316010,False,2,4,12101
76561198039481909,8190,True,1,3,2415
dickycabeza,252350,True,2,5,19688
awesomaster,265930,True,1,3,18572
awesomaster,4000,True,2,5,18572
awesomaster,219740,True,2,5,18572
awesomaster,440,True,2,5,18572
Diddoms,238460,True,1,3,13274
76561198144337166,298240,False,2,4,11615
subtlememe,208090,True,2,5,24210
subtlememe,319630,True,2,5,24210
subtlememe,34900,True,2,5,24210
subtlememe,239220,False,1,2,24210
76561198106325217,570,True,1,3,11043
76561198082554293,4000,True,1,3,8622
76561198074763222,4000,True,2,5,7447
76561198071282547,8930,True,2,5,6805
diet_cola,244850,True,2,5,19695
diet_cola,227940,True,2,5,19695
diet_crack,300570,True,2,5,19696
76561198102405632,15620,True,2,5,10885
76561198056568217,236110,True,2,5,4349
76561198056568217,440,True,1,3,4349
76561198056568217,230410,True,2,5,4349
76561198056568217,265630,True,2,5,4349
mrnugget145,440,True,1,3,22490
DigitalAlarm,730,True,2,5,13277
jkajkablamblam,297020,True,1,3,21290
jkajkablamblam,221640,True,2,5,21290
76561198086822291,221100,True,2,5,9249
76561198109306249,6800,True,2,5,11147
76561198109306249,238090,True,2,5,11147
DG249,265650,True,2,5,13042
76561198028458466,261030,True,1,3,1866
76561198028458466,45100,True,1,3,1866
76561198028458466,50300,True,0,1,1866
spongedil789,24240,True,1,3,24093
Dimah36,730,True,2,5,13279
76561198122280156,4000,True,2,5,11358
76561198122280156,263760,True,2,5,11358
76561198122280156,304930,True,2,5,11358
76561198122280156,298240,True,2,5,11358
76561198122280156,265630,True,2,5,11358
76561198122280156,220,True,2,5,11358
76561198057988695,386360,True,2,5,4570
dimkp,253430,True,0,1,19709
76561198066040860,440,True,2,5,5851
76561198147557097,67370,False,2,4,11637
76561198147557097,212893,True,2,5,11637
76561198147557097,322170,True,2,5,11637
76561198147557097,298520,True,2,5,11637
dinkd,240,True,2,5,19711
1MLG2U,13520,True,2,5,195
1MLG2U,10090,True,2,5,195
1MLG2U,105600,True,2,5,195
1MLG2U,17080,True,1,3,195
1MLG2U,37400,True,1,3,195
dinom8,440,True,1,3,19712
Potatoesarekool,372800,True,2,5,16124
Potatoesarekool,263540,True,2,5,16124
76561198068953672,222900,True,1,3,6366
76561198099337899,434570,True,2,5,10713
76561198099337899,467820,True,2,5,10713
76561198099337899,230410,False,0,0,10713
76561198099337899,444090,False,1,2,10713
76561198099337899,730,False,1,2,10713
76561198099337899,302380,True,2,5,10713
76561198058128702,252950,True,1,3,4582
76561198058128702,49520,True,1,3,4582
76561198058128702,72850,True,2,5,4582
slaveoct26,250600,True,2,5,23952
slaveoct26,63380,True,2,5,23952
slaveoct26,209080,True,2,5,23952
slaveoct26,242880,True,1,3,23952
louismagoo,252950,True,2,5,21965
NicolasNic,550,True,2,5,15711
NicolasNic,10,True,2,5,15711
76561198049738821,24200,True,2,5,3623
dipsmash,315880,False,2,4,19716
dipsmash,322170,True,2,5,19716
dipsmash,301520,True,2,5,19716
DirefulSpy,220200,True,2,5,13286
DirefulSpy,4000,True,2,5,13286
comcozzolino01,249380,False,0,0,19286
comcozzolino01,208650,False,0,0,19286
comcozzolino01,271590,True,2,5,19286
comcozzolino01,317710,True,0,1,19286
comcozzolino01,365670,True,2,5,19286
comcozzolino01,32500,False,0,0,19286
comcozzolino01,358090,True,1,3,19286
comcozzolino01,225540,False,0,0,19286
WelcomeToBeastMode,105600,True,2,5,17847
76561198061803718,238460,True,2,5,5148
sugarino,372000,False,1,2,24220
Roar6253,265930,False,1,2,16414
76561197963455626,298030,True,2,5,510
76561197963455626,203160,True,2,5,510
protodan2001,4000,True,2,5,23257
protodan2001,99900,False,1,2,23257
protodan2001,323500,True,2,5,23257
protodan2001,252490,False,1,2,23257
protodan2001,55230,True,2,5,23257
protodan2001,218620,True,2,5,23257
protodan2001,34880,True,1,3,23257
76561198000691867,300,True,2,5,1025
Dissimilar,218230,True,2,5,13290
Mr-Liam,730,True,2,5,15485
76561198006889139,269730,True,2,5,1134
76561198006889139,271590,True,2,5,1134
iego784,304050,True,1,3,20956
dittopower,219890,True,2,5,19724
dittopower,1250,True,2,5,19724
76561198075272138,319630,True,2,5,7517
76561198075272138,292030,True,2,5,7517
76561198075272138,225540,True,2,5,7517
76561198075272138,261030,True,0,1,7517
76561198075272138,210770,True,0,1,7517
ggoldy,291550,False,0,0,20468
76561198023788999,218230,True,2,5,1642
WAIIIII,440,True,2,5,17793
WAIIIII,218620,True,2,5,17793
WAIIIII,376870,False,2,4,17793
76561198081774093,317360,True,2,5,8508
UCNz1EtRDfxU2pfbccI_HFxw,34330,True,1,3,17650
UCNz1EtRDfxU2pfbccI_HFxw,304930,True,2,5,17650
UCNz1EtRDfxU2pfbccI_HFxw,364360,True,1,3,17650
UCNz1EtRDfxU2pfbccI_HFxw,730,True,1,3,17650
UCNz1EtRDfxU2pfbccI_HFxw,214950,True,1,3,17650
UCNz1EtRDfxU2pfbccI_HFxw,105600,True,2,5,17650
UCNz1EtRDfxU2pfbccI_HFxw,231430,True,2,5,17650
UCNz1EtRDfxU2pfbccI_HFxw,440,True,2,5,17650
UCNz1EtRDfxU2pfbccI_HFxw,48700,True,1,3,17650
UCNz1EtRDfxU2pfbccI_HFxw,206500,True,2,5,17650
phatazbuv,440,True,2,5,23064
76561198040016388,372000,True,2,5,2448
76561198040016388,8500,True,1,3,2448
76561198052054864,359800,False,1,2,3875
76561198052054864,3700,False,1,2,3875
76561198052054864,488280,False,0,0,3875
76561198052054864,233250,False,1,2,3875
76561198052054864,434570,False,0,0,3875
76561198017444547,275850,False,2,4,1442
Djangod,20,True,1,3,13299
76561198076180625,8190,True,0,1,7655
76561198076180625,205100,True,2,5,7655
djoker888,440,True,2,5,19738
76561198060795144,49520,True,2,5,4980
76561198060795144,213610,True,2,5,4980
76561198070337305,226700,False,1,2,6609
76561198058711482,105600,True,2,5,4666
D_L_S,440,True,2,5,13072
76561198117221258,437220,False,0,0,11271
76561198117221258,311210,True,2,5,11271
dmgmnt,440,False,0,0,19745
deejmyster,424280,True,2,5,19623
deejmyster,440,True,1,3,19623
deejmyster,35700,False,2,4,19623
deejmyster,265630,False,1,2,19623
deejmyster,4000,True,0,1,19623
deejmyster,8980,True,2,5,19623
deejmyster,252490,True,0,1,19623
Shockwave317,244850,True,2,5,16704
76561198061681728,368230,True,2,5,5122
76561198061681728,230410,True,2,5,5122
76561198076144807,271290,True,2,5,7653
76561198097058385,239160,True,2,5,10509
76561198097058385,230410,True,2,5,10509
76561198097058385,209650,True,2,5,10509
76561198097058385,239140,True,2,5,10509
Nuclueus,4000,True,2,5,15804
Nuclueus,730,True,0,1,15804
Dnemisis,12750,True,2,5,13305
Hamish245,318430,True,2,5,14136
ArMeDNeo,207140,True,2,5,12246
ArMeDNeo,304930,True,2,5,12246
76561198064236073,227940,True,2,5,5520
76561198004624665,218620,False,2,4,1091
shaunstephen,230410,False,2,4,23835
GeneralCuddles,218620,True,2,5,13943
GeneralCuddles,218620,True,2,5,13943
76561198137267002,1250,True,2,5,11542
76561198002196490,303210,True,2,5,1054
76561198004853547,230410,True,1,3,1095
76561198004853547,730,True,0,1,1095
DocFortress,550,True,1,3,13309
DocFortress,295710,False,2,4,13309
DocFortress,113020,True,0,1,13309
DocFortress,440,True,0,1,13309
76561198077742459,218230,True,2,5,7867
76561198065642603,369200,False,2,4,5773
76561198065642603,359550,True,0,1,5773
76561198065642603,10180,True,2,5,5773
76561198065642603,218550,True,2,5,5773
76561198065642603,24960,True,2,5,5773
76561198065642603,230410,True,2,5,5773
76561198065642603,322330,True,2,5,5773
TheDoctor-DW,220,True,2,5,17305
TheDoctor-DW,4000,True,2,5,17305
Doctor_Smooth,730,True,2,5,13313
Doctor_Smooth,620,True,2,5,13313
Doctor_Smooth,291480,True,2,5,13313
