user_id,items_count,price,porcentaje_recomendaciones_true
76561198076007107,4,19.98,
76561198076007905,128,785.67,
76561198076011055,4,19.99,
76561198076011656,60,413.71,
76561198076015151,10,20.97,
76561198076018776,50,127.86,66.66666666666666
76561198076020584,60,322.64,
76561198076022993,13,76.94,
76561198076026656,14,84.96,
76561198076027571,12,54.96,
76561198076028379,40,415.78,
76561198076028958,8,29.97,
76561198076030187,11,0.0,100.0
76561198076031079,45,188.85,100.0
76561198076031882,83,838.52,
76561198076033022,59,258.75,80.0
76561198076033931,82,694.49,100.0
76561198076034868,78,604.65,100.0
76561198076037604,27,187.91,
76561198076039282,152,1142.84,100.0
76561198076039738,30,74.92999999999999,
76561198076044749,3,29.979999999999997,
76561198076045966,43,29.979999999999997,
76561198076049774,1,14.99,
76561198076052494,26,110.89999999999999,100.0
76561198076052575,19,139.9,
76561198076055973,169,572.68,75.0
76561198076056874,76,604.53,100.0
76561198076057428,27,206.83,
76561198076058701,48,209.85999999999999,
76561198076061566,21,134.92000000000002,0.0
76561198076065592,8,69.96,
76561198076067912,8,0.0,
76561198076068709,21,93.92,100.0
76561198076069088,25,139.94,100.0
76561198076072214,34,148.87,100.0
76561198076073896,13,104.92999999999999,
76561198076074041,3,32.98,
76561198076075660,61,623.68,
76561198076076325,6,19.99,
76561198076076517,23,108.91,
76561198076076634,1,0.0,100.0
76561198076078345,2,19.98,
76561198076078380,161,958.27,
76561198076080667,2,19.99,
76561198076089625,16,64.95,
76561198076090519,92,492.59999999999997,100.0
76561198076091398,23,256.85,
76561198076096010,6,39.96,
76561198076098774,9,79.94,100.0
76561198076101830,11,0.0,
76561198076108428,8,54.96,100.0
76561198076109663,5,29.99,
76561198076110936,35,261.82,
76561198076114073,2,59.99,
76561198076114293,54,373.67,100.0
76561198076116930,45,412.7,
76561198076117785,45,152.89,0.0
76561198076118219,69,738.64,
76561198076120449,27,50.94,100.0
76561198076121410,3,24.98,
76561198076123464,39,131.88,
76561198076123657,6,54.98,
76561198076124252,16,120.92,
76561198076124708,7,49.96,
76561198076125039,3,9.99,
76561198076127919,77,300.74,87.5
76561198076129408,77,468.73,
76561198076131644,104,835.39,100.0
76561198076135235,1,7.99,
76561198076135607,42,339.78999999999996,100.0
76561198076140747,34,89.97,
76561198076141115,18,116.9,
76561198076142348,101,571.65,
76561198076142389,22,54.96,
76561198076150669,82,372.78,
76561198076150920,7,0.0,
76561198076152376,43,130.88,100.0
76561198076154360,18,99.92,
76561198076155915,5,19.98,
76561198076162832,47,364.78999999999996,
76561198076166430,15,77.95,
76561198076173817,11,99.94,
76561198076175985,12,173.91,
76561198076178437,9,54.96,
76561198076180625,171,1193.34,100.0
76561198076187139,24,0.0,
76561198076187577,1,19.99,
76561198076187639,4,54.980000000000004,
76561198076189080,6,19.98,
76561198076191097,3,9.99,
76561198076196440,4,21.979999999999997,
76561198076203384,6,34.98,
76561198076203442,83,563.65,100.0
76561198076203731,31,234.86,
76561198076205050,13,0.0,
76561198076209511,48,314.8,
76561198076209538,43,304.79,100.0
76561198076211768,43,436.79,
76561198076212345,4,9.99,
76561198076213349,5,0.0,
76561198076217855,13,94.94,100.0
76561198076220128,54,413.75,
76561198076220642,6,29.979999999999997,
76561198076223290,12,69.98,100.0
76561198076223983,7,29.98,
76561198076227766,5,29.979999999999997,
76561198076228553,73,447.77,100.0
76561198076235306,39,240.85,100.0
76561198076236869,7,32.97,
76561198076236936,8,14.99,
76561198076240240,53,353.75,100.0
76561198076241674,60,559.71,
76561198076244142,40,455.81,
76561198076245882,86,420.11,
76561198076246961,64,466.69,100.0
76561198076248461,19,138.9,
76561198076250373,72,616.59,
76561198076250691,255,2121.46,100.0
76561198076254091,9,0.0,
76561198076257956,9,0.0,
76561198076263455,33,307.77,
76561198076271594,56,93.92999999999999,0.0
76561198076271617,193,1602.93,88.88888888888889
76561198076271965,29,54.96,100.0
76561198076276801,3,15.98,
76561198076284786,7,34.98,100.0
76561198076287945,119,843.4499999999999,
76561198076289642,22,34.97,
76561198076295886,53,262.84000000000003,
76561198076297904,13,129.92,
76561198076299728,3,14.99,100.0
76561198076300553,6,34.98,
76561198076300855,23,104.92999999999999,100.0
76561198076301023,12,61.96,100.0
76561198076301024,17,159.91,
76561198076301614,8,14.99,
76561198076302782,5,9.99,
76561198076302972,15,159.9,
76561198076305385,27,73.94,100.0
76561198076307474,63,315.79,
76561198076307555,143,837.47,100.0
76561198076308195,1,19.99,
76561198076308642,119,664.64,
76561198076310095,62,357.8,100.0
76561198076317307,36,265.97,
76561198076318211,16,100.91,
76561198076322243,65,621.61,100.0
76561198076326271,173,1371.28,
76561198076328526,17,64.95,
76561198076329363,86,624.55,
76561198076332897,43,124.9,
76561198076334976,23,224.87,100.0
76561198076336866,75,187.83999999999997,100.0
76561198076337203,67,397.77,
76561198076337314,14,0.0,
76561198076337513,10,155.92,
76561198076341096,5,19.98,
76561198076341968,48,236.85,
76561198076343807,9,44.97,
76561198076343869,94,806.4399999999999,
76561198076344527,11,79.94999999999999,
76561198076344596,20,51.95,
76561198076352288,12,54.96,
76561198076352784,7,104.94,
76561198076356585,49,32.97,100.0
76561198076356646,42,247.85999999999999,
76561198076357381,54,193.85999999999999,100.0
76561198076359690,7,9.99,
76561198076362383,23,104.92999999999999,
76561198076364660,19,34.98,
76561198076366524,18,59.96,100.0
76561198076367153,25,194.87,
76561198076369205,12,93.92,
76561198076370255,8,49.94,
76561198076371615,67,290.78000000000003,
76561198076375216,134,833.56,
76561198076375452,98,497.68,
76561198076377999,33,99.93,
76561198076386287,3,19.99,
76561198076386691,56,236.31,
76561198076388699,3,0.0,
76561198076388843,84,150.9,100.0
76561198076389363,2,0.0,
76561198076390240,3,0.0,
76561198076391979,18,14.99,
76561198076392233,47,489.8,
76561198076393777,1,14.99,
76561198076398170,22,130.9,
76561198076399353,78,242.85,100.0
76561198076401190,66,544.71,
76561198076402486,38,175.81,
76561198076403311,11,79.94,100.0
76561198076413076,3,9.99,
76561198076413220,2,14.98,
76561198076420966,10,49.97,
76561198076422840,41,256.8,
76561198076427213,83,385.76,100.0
76561198076427723,35,223.84,
76561198076428945,53,289.81,
76561198076432475,40,159.92,
76561198076434081,9,189.96,
76561198076436022,25,74.96000000000001,
76561198076437311,146,972.46,0.0
76561198076437832,64,1159.52,
76561198076438066,37,176.85,
76561198076438459,2,24.99,
76561198076439292,10,0.0,
76561198076441633,39,58.94,
76561198076445412,91,200.88,
76561198076446752,132,950.4,0.0
76561198076447122,48,265.87,0.0
76561198076447620,80,555.61,
76561198076451789,15,39.97,
76561198076452809,13,62.93,
76561198076452843,9,34.97,100.0
76561198076454816,24,136.87,
76561198076458196,11,59.95,
76561198076459350,8,29.979999999999997,
76561198076460949,45,218.85,
76561198076466183,45,365.74,100.0
76561198076466687,31,79.98,0.0
76561198076469340,31,194.8,
76561198076469501,2,0.0,
76561198076470478,39,230.9,100.0
76561198076471207,4,39.97,
76561198076474579,70,519.5,
76561198076474887,88,827.42,100.0
76561198076478280,104,935.37,
76561198076480574,3,19.97,
76561198076480636,123,1267.31,100.0
76561198076481365,73,811.5799999999999,90.0
76561198076482697,73,511.62,100.0
76561198076483621,35,276.82,
76561198076484277,36,500.8,100.0
76561198076487860,16,64.97,
76561198076490856,53,182.88,
76561198076492918,8,54.96,100.0
76561198076494853,41,167.89,
76561198076498483,79,554.67,
76561198076505840,6,19.99,
76561198076512202,142,673.4,
76561198076512268,46,355.78999999999996,
76561198076513951,97,472.71999999999997,100.0
76561198076514521,93,480.64,100.0
76561198076519474,80,595.63,100.0
76561198076519994,32,144.9,
76561198076520641,2,19.99,
76561198076520760,10,69.95,
76561198076523327,27,117.91,0.0
76561198076524484,10,64.96000000000001,
76561198076525226,55,245.77,
76561198076527609,14,79.94,
76561198076531705,20,29.979999999999997,
76561198076533123,142,733.3199999999999,100.0
76561198076533700,49,221.84,
76561198076533838,11,84.94999999999999,
76561198076536505,10,64.96000000000001,
76561198076537539,50,299.78000000000003,
76561198076538396,1,0.0,
76561198076539681,9,0.0,100.0
76561198076539913,2,14.99,
76561198076539981,2,19.99,
76561198076542437,52,471.65999999999997,
76561198076542542,4,59.97,
76561198076542620,88,635.67,100.0
76561198076544817,65,522.72,
76561198076547521,11,14.99,
76561198076548812,37,169.9,
76561198076548816,73,287.76,80.0
76561198076549715,32,255.81,
76561198076551327,213,1813.9099999999999,100.0
76561198076555192,27,224.91,
76561198076565646,15,90.92,
76561198076567472,19,156.88,
76561198076568066,2,0.0,
76561198076572900,42,238.82,
76561198076576918,9,32.98,
76561198076578631,59,236.70999999999998,
76561198076578673,1,0.0,
76561198076579811,3,0.0,
76561198076580598,65,551.77,100.0
76561198076583108,11,41.45,
76561198076583990,91,655.63,100.0
76561198076584410,10,84.94,
76561198076584764,28,58.949999999999996,
76561198076586080,47,525.79,
76561198076591968,7,9.99,
76561198076593808,103,472.13,
76561198076594663,26,84.94,
76561198076598024,13,82.91,
76561198076598434,11,69.97,
76561198076599007,5,34.98,
76561198076601240,2,19.99,
76561198076601759,77,655.64,
76561198076601834,43,232.82999999999998,100.0
76561198076603075,29,340.88,100.0
76561198076605984,4,42.97,
76561198076608048,13,64.96,
76561198076609212,11,29.98,
76561198076611102,17,0.0,
76561198076612093,4,39.99,
76561198076613522,2,9.99,
76561198076614639,10,0.0,
76561198076614992,1,9.99,
76561198076616182,7,4.99,
76561198076618486,2,9.99,
76561198076620368,5,24.98,
76561198076620768,34,316.81,
76561198076632520,7,64.96,
76561198076633121,2,9.99,
76561198076634427,50,38.95,
76561198076634543,12,49.97,
76561198076636076,63,490.65999999999997,
76561198076636249,3,0.0,
76561198076636927,10,81.93,100.0
76561198076637220,59,170.84,
76561198076637995,11,116.92999999999999,
76561198076638440,128,582.58,100.0
76561198076644224,8,44.97,
76561198076644320,23,124.91999999999999,
76561198076645128,38,304.8,100.0
76561198076648243,28,139.91,
76561198076652961,47,232.87,
76561198076654553,3,14.99,
76561198076656169,43,234.93,
76561198076656479,58,699.6999999999999,
76561198076657939,42,234.85,100.0
76561198076659804,12,72.96,
76561198076664131,10,0.0,
76561198076664452,15,4.99,
76561198076667002,10,80.93,
76561198076669499,35,380.74,
76561198076672135,16,184.94,
76561198076672288,59,64.95,100.0
76561198076673682,28,164.92,
76561198076678285,8,50.94,
76561198076682264,149,943.3,
76561198076683773,56,194.88,100.0
76561198076684087,31,41.94,100.0
76561198076686418,36,424.78999999999996,
76561198076686433,12,140.91,
76561198076686901,51,244.84,
76561198076691960,62,372.72,
76561198076692065,5,14.99,
76561198076693974,18,67.95,
76561198076696353,160,1454.1,85.71428571428571
76561198076698338,254,1251.0,100.0
76561198076701399,66,227.8,
76561198076701454,81,450.64,100.0
76561198076703856,41,94.94,100.0
76561198076709654,105,569.58,
76561198076714078,23,104.94,
76561198076715940,5,0.0,
76561198076717446,49,318.82,100.0
76561198076720379,3,14.99,
76561198076721590,118,346.76,100.0
76561198076725117,165,1471.16,
76561198076726920,84,427.69,100.0
76561198076730440,42,122.91,
76561198076731390,7,67.95,100.0
76561198076733079,63,435.68,
76561198076734791,38,103.9,
76561198076737198,4,29.979999999999997,
76561198076737396,2,0.0,
76561198076738125,2,9.99,
76561198076738136,99,932.34,
76561198076738661,47,434.74,
76561198076739076,1,9.99,
76561198076742888,17,146.91,
76561198076743060,24,200.4,
76561198076745258,13,152.93,
76561198076747687,58,354.26,100.0
76561198076748391,44,289.81,
76561198076749377,58,167.85,100.0
76561198076749770,1,9.99,
76561198076750221,8,39.98,
76561198076753984,2,9.99,
76561198076754523,7,44.97,
76561198076754813,46,367.67,
76561198076758894,60,411.77,100.0
76561198076762909,5,34.98,100.0
76561198076765480,8,39.980000000000004,
76561198076769682,26,226.91,100.0
76561198076770532,158,1331.05,100.0
76561198076772801,7,79.96,
76561198076774793,28,195.87,
76561198076780482,13,24.98,
76561198076783639,109,822.6,100.0
76561198076788019,7,14.99,
76561198076788686,9,29.979999999999997,
76561198076794522,24,194.93,
76561198076796095,11,59.980000000000004,
76561198076798503,54,199.91,100.0
76561198076799520,120,115.9,
76561198076800951,83,522.71,100.0
76561198076802260,52,162.88,
76561198076803163,13,64.95,
76561198076804968,12,79.93,
76561198076805632,40,267.9,
76561198076805865,18,84.94,
76561198076806254,49,435.67,
76561198076810949,29,109.96000000000001,
76561198076811524,47,381.67,
76561198076813092,8,0.0,
76561198076814442,8,89.96000000000001,
76561198076816392,54,94.93,
76561198076818629,3,0.0,
76561198076821065,25,111.92,
76561198076822397,5,39.96,
76561198076826772,4,19.99,
76561198076829618,2,19.99,
76561198076834379,16,104.93,
76561198076835892,99,1054.3999999999999,
76561198076837541,2,4.99,
76561198076839739,3,3.99,
76561198076843838,7,19.99,100.0
76561198076844104,2,0.0,100.0
76561198076848503,56,390.73,
76561198076852095,11,79.96,
76561198076855065,1,0.0,
76561198076857808,13,109.94,
76561198076858675,69,317.77,
76561198076860429,15,114.95,
76561198076860706,79,878.45,
76561198076861076,23,80.94,
76561198076863368,80,668.58,
76561198076863687,4,19.99,
76561198076866164,18,14.99,100.0
76561198076870188,24,288.88,
76561198076873630,5,59.96,
76561198076874654,112,497.65999999999997,
76561198076880315,67,390.67,
76561198076888341,105,655.57,100.0
76561198076888614,54,402.78,100.0
76561198076895362,46,182.9,
76561198076895906,16,163.9,
76561198076902830,26,69.95,
76561198076902978,7,24.979999999999997,
76561198076906240,67,329.75,
76561198076908554,24,147.9,100.0
76561198076909484,11,15.98,100.0
76561198076910364,18,162.89,
76561198076910592,7,39.97,
76561198076913298,10,0.0,100.0
76561198076920450,32,143.89,
76561198076922026,36,165.88,
76561198076925164,11,0.0,
76561198076930396,8,59.95,
76561198076933844,33,251.9,
76561198076934502,14,209.9,
76561198076937550,173,1569.78,
76561198076946820,7,24.98,100.0
76561198076958594,25,39.98,
76561198076963060,9,113.94,
76561198076964414,10,29.979999999999997,
76561198076984454,31,174.91,
76561198077013156,25,229.88,
76561198077021858,53,300.83,
76561198077022500,26,9.99,
76561198077023666,32,159.91,
76561198077024096,10,19.99,100.0
76561198077026837,9,34.97,
76561198077027020,20,119.93,100.0
76561198077027835,1,14.99,
76561198077029672,1,19.99,
76561198077029675,22,197.93,100.0
76561198077029984,56,483.66999999999996,
76561198077030848,17,51.95,
76561198077030888,13,39.97,
76561198077031818,3,9.99,
76561198077031842,36,269.84,
76561198077032945,107,280.79,100.0
76561198077033210,12,95.91,
76561198077033323,102,714.93,
76561198077034425,26,239.85999999999999,
76561198077034833,12,99.96000000000001,100.0
76561198077035190,14,54.96,100.0
76561198077035732,14,178.93,
76561198077035844,8,204.95000000000002,
76561198077036284,86,591.67,100.0
76561198077036791,72,390.78999999999996,
76561198077038456,93,48.94,
76561198077039232,31,29.98,
76561198077040442,15,109.9,
76561198077045303,5,28.979999999999997,
76561198077055825,4,29.979999999999997,
76561198077058176,74,211.78,100.0
76561198077058675,23,37.97,
76561198077062769,102,896.49,
76561198077068549,5,54.96,
76561198077071597,95,340.88,
76561198077072857,24,73.94,0.0
76561198077073196,4,54.96,
76561198077081322,14,24.98,
76561198077085269,5,24.98,100.0
76561198077092391,88,300.09,66.66666666666666
76561198077092410,1,14.99,
76561198077102914,106,738.56,75.0
76561198077104326,30,159.88,
76561198077104907,41,109.91,100.0
76561198077105811,2,29.979999999999997,
76561198077106023,14,94.94,
76561198077109500,29,354.81,100.0
76561198077109688,51,479.69,100.0
76561198077109689,43,253.85,
76561198077109707,27,251.82999999999998,
76561198077110027,141,736.51,100.0
76561198077111489,9,9.99,
76561198077111628,93,565.59,0.0
76561198077113035,109,817.4399999999999,100.0
76561198077113551,14,170.89999999999998,
76561198077115259,10,42.97,
76561198077116471,7,0.0,
76561198077116558,1,9.99,
76561198077117347,89,782.5,
76561198077117913,73,30.97,
76561198077118760,400,3407.95,
76561198077121154,21,82.95,
76561198077121387,26,174.89,
76561198077122283,11,69.95,
76561198077123093,1,9.99,
76561198077123533,29,164.88,
76561198077126409,25,9.99,100.0
76561198077133734,4,24.98,
76561198077134795,28,239.85,
76561198077135370,20,0.0,
76561198077137346,15,33.97,
76561198077138383,18,114.93,
76561198077140920,163,525.67,
76561198077151132,4,39.97,
76561198077167502,14,0.0,
76561198077172025,14,126.9,
76561198077173069,117,776.41,
76561198077174856,6,0.0,
76561198077176838,9,46.959999999999994,
76561198077180633,11,57.949999999999996,
76561198077180850,60,329.82,
76561198077181068,68,583.11,
76561198077182256,47,339.78,
76561198077183278,42,194.86,50.0
76561198077183289,12,0.0,
76561198077183545,40,354.78999999999996,
76561198077183562,97,686.67,100.0
76561198077185651,113,968.57,83.33333333333334
76561198077185661,105,388.77,
76561198077187235,19,124.89,
76561198077187699,51,314.85,100.0
76561198077188505,232,1550.7,
76561198077188548,30,165.94,
76561198077189260,15,19.99,
76561198077192870,147,869.21,
76561198077193790,25,177.9,100.0
76561198077195459,21,45.95,100.0
76561198077196998,63,196.83,
76561198077199736,48,255.82,100.0
76561198077202099,11,58.94,
76561198077202338,22,78.95,0.0
76561198077207405,111,682.46,100.0
76561198077210007,88,691.67,
76561198077236598,29,99.92,100.0
76561198077242406,56,384.72,
76561198077244610,104,866.45,50.0
76561198077246154,174,444.73999999999995,100.0
76561198077247280,82,617.7,
76561198077248851,2,9.99,
76561198077248859,48,229.85999999999999,100.0
76561198077249808,120,415.58,100.0
76561198077251565,41,183.84,100.0
76561198077253062,26,289.89,
76561198077253587,1,0.0,
76561198077253824,394,3590.11,100.0
76561198077253861,13,75.91,
76561198077256989,61,531.64,
76561198077259010,3,39.98,
76561198077259604,75,261.81,100.0
76561198077260190,65,470.71999999999997,
76561198077260594,81,696.68,100.0
76561198077260851,3,14.99,
76561198077261748,22,224.85999999999999,100.0
76561198077264249,12,19.99,
76561198077264792,61,299.77,
76561198077265194,149,941.29,100.0
76561198077265365,38,242.79,100.0
76561198077266421,55,336.84000000000003,100.0
76561198077266691,17,0.0,
76561198077267224,23,154.89,
76561198077267953,47,402.8,100.0
76561198077268101,365,3055.95,
76561198077268329,4,0.0,
76561198077268796,39,204.89,
76561198077269277,9,0.0,
76561198077270165,3,0.0,
76561198077271717,60,311.77,
76561198077272319,43,327.76,
76561198077272642,11,9.99,
76561198077273975,131,987.37,
76561198077275799,36,278.77,
76561198077276412,15,202.92000000000002,
76561198077278011,84,440.71,
76561198077280790,52,549.77,
76561198077280863,1,19.99,
76561198077288105,3,14.98,
76561198077291233,5,39.98,
76561198077293544,2,24.98,
76561198077295304,37,305.84,100.0
76561198077295459,23,149.9,100.0
76561198077297401,66,431.7,
76561198077297982,32,374.84000000000003,
76561198077298838,15,139.91,
76561198077300054,21,55.94,
76561198077307220,8,54.980000000000004,
76561198077335789,40,122.91,
76561198077337646,164,837.86,100.0
76561198077340186,53,444.75,
76561198077340662,34,145.88,
76561198077342205,21,49.96,
76561198077343810,151,1151.42,
76561198077345441,66,605.5799999999999,
76561198077348164,2,9.99,
76561198077348264,92,522.53,
76561198077349117,1,19.99,
76561198077350205,74,403.71,
76561198077351072,18,54.96,
76561198077351278,133,518.74,100.0
76561198077352799,5,24.97,
76561198077353217,5,14.99,
76561198077353345,29,17.98,
76561198077353488,59,309.77,
76561198077355524,31,376.82,100.0
76561198077355734,32,352.81,
76561198077356305,29,79.94,
76561198077356444,9,39.97,
76561198077357011,5,14.99,
76561198077359572,2,14.99,
76561198077360543,9,59.96,
76561198077360732,98,253.76,100.0
76561198077361630,55,563.74,100.0
76561198077362458,43,199.9,
76561198077362529,90,611.54,
76561198077364466,33,0.0,
76561198077364691,31,216.85999999999999,
76561198077365118,29,197.85,
76561198077365335,9,0.0,
76561198077366241,111,309.76,50.0
76561198077366528,13,158.89999999999998,
76561198077366785,1,19.99,
76561198077368815,9,29.979999999999997,
76561198077371305,14,142.89,
76561198077372548,13,44.97,
76561198077372739,20,170.84,
76561198077374173,51,522.79,
76561198077375368,11,14.99,
76561198077376039,70,554.66,
76561198077379061,10,189.94,
76561198077379572,6,0.0,
76561198077380459,3,14.99,100.0
76561198077387277,1,0.99,
76561198077387860,21,95.94,
76561198077391171,38,0.0,
76561198077404053,21,139.92,
76561198077407634,8,14.99,
76561198077410032,31,177.88,100.0
76561198077418246,4,0.0,
76561198077421896,76,559.63,100.0
76561198077430117,10,14.99,
76561198077430898,2,14.99,
76561198077432581,101,468.7,66.66666666666666
76561198077432620,71,379.74,
76561198077434751,6,9.99,
76561198077440785,14,109.91,
76561198077442099,21,84.94,100.0
76561198077443191,10,19.99,
76561198077443407,21,57.959999999999994,
76561198077446720,23,132.93,
76561198077447560,39,219.87,
76561198077448399,18,14.99,
76561198077451155,33,134.91,
76561198077453233,12,127.94,
76561198077453547,2,9.99,
76561198077453700,33,349.84999999999997,
76561198077455069,142,1238.15,0.0
76561198077455545,3,0.0,
76561198077456763,31,307.87,
76561198077459426,10,79.95,100.0
76561198077459619,4,14.99,
76561198077460901,140,994.49,100.0
76561198077463084,23,19.99,
76561198077463383,56,463.65999999999997,
76561198077467110,3,19.99,
76561198077479738,132,274.81,
76561198077480886,4,0.0,
76561198077483628,14,0.0,
76561198077486033,11,0.0,
76561198077490141,4,39.98,
76561198077494140,5,19.99,
76561198077499879,4,39.97,
76561198077502751,40,359.87,
76561198077506169,10,14.99,
76561198077506693,14,80.94999999999999,
76561198077507817,131,1215.33,100.0
76561198077508569,17,140.91,
76561198077512209,9,24.98,
76561198077512503,48,392.78999999999996,100.0
76561198077512994,23,114.9,
76561198077514605,79,606.6,100.0
76561198077515758,53,539.76,
76561198077517025,38,478.79,100.0
76561198077518880,6,24.98,
76561198077518891,72,645.66,100.0
76561198077520931,17,0.0,
76561198077524144,14,14.99,100.0
76561198077524603,151,1043.19,100.0
76561198077525535,7,19.99,
76561198077528513,37,32.97,
76561198077528547,4,29.93,100.0
76561198077528656,70,783.57,
76561198077528839,110,613.5699999999999,100.0
76561198077529626,4,34.98,
76561198077530172,70,155.88,85.71428571428571
76561198077530888,15,164.91,
76561198077531628,3,19.99,
76561198077531877,10,22.979999999999997,
76561198077532224,32,161.88,
76561198077533366,287,2223.7599999999998,
76561198077538653,42,59.97,
76561198077539667,55,354.78999999999996,
76561198077541014,40,278.83,
76561198077542743,7,14.99,
76561198077544446,5,29.97,
76561198077547281,2,9.99,
76561198077556203,11,29.979999999999997,100.0
76561198077557052,44,106.9,100.0
76561198077559597,7,0.0,
76561198077559785,8,0.0,
76561198077561487,38,381.7,
76561198077567743,18,104.95,
76561198077570270,171,638.56,100.0
76561198077571302,10,149.97,
76561198077571898,12,69.95,
76561198077576855,43,235.76,100.0
76561198077579311,13,69.94,
76561198077583455,358,2588.45,100.0
76561198077584877,69,432.65999999999997,100.0
76561198077585387,9,44.97,
76561198077586769,66,175.85999999999999,100.0
76561198077587289,72,497.67,
76561198077587986,10,142.92,
76561198077588106,80,721.62,
76561198077590093,27,168.85999999999999,100.0
76561198077591709,62,339.23,
76561198077592798,11,0.0,
76561198077592897,94,764.54,
76561198077595459,22,34.98,
76561198077595930,20,19.99,
76561198077596124,114,767.59,50.0
76561198077597349,41,244.9,
76561198077598332,51,301.88,
76561198077598488,14,79.98,
76561198077600918,55,393.82,
76561198077601960,55,405.81,
76561198077604964,7,14.99,
76561198077607128,3,0.0,
76561198077610858,2,0.0,
76561198077612901,116,1121.37,
76561198077613835,21,164.92,100.0
76561198077617706,23,147.93,
76561198077636876,6,34.98,
76561198077638723,80,540.75,100.0
76561198077639674,9,0.0,
76561198077646251,45,322.84,100.0
76561198077650998,11,99.94,
76561198077652306,35,123.9,
76561198077653534,81,650.62,
76561198077653613,8,0.0,
76561198077655087,24,219.85999999999999,
76561198077655117,33,139.91,100.0
76561198077658105,254,2183.54,100.0
76561198077659672,139,1145.35,
76561198077659892,34,94.92,
76561198077660216,26,119.9,50.0
76561198077662008,89,391.71999999999997,
76561198077662654,37,166.89,
76561198077663677,117,861.4,100.0
76561198077664247,79,314.85,100.0
76561198077664872,73,580.77,
76561198077666095,1,0.0,
76561198077669692,82,613.67,
76561198077671264,5,49.97,
76561198077677649,16,89.94,
76561198077680508,5,39.98,
76561198077684524,84,585.58,100.0
76561198077691720,1,0.0,
76561198077695125,11,56.95,100.0
76561198077701401,4,19.99,
76561198077704710,45,30.96,100.0
76561198077707535,81,391.71,100.0
76561198077709322,131,669.56,
76561198077711044,3,14.99,
76561198077716165,14,65.94999999999999,
76561198077717884,1,12.99,
76561198077718459,23,114.9,
76561198077719450,5,0.0,100.0
76561198077719460,17,163.87,
76561198077720539,24,0.0,
76561198077721216,16,80.92999999999999,
76561198077721905,4,39.98,
76561198077722774,140,931.72,50.0
76561198077722798,44,90.92,
76561198077723429,11,19.99,
76561198077724153,7,0.0,
76561198077725023,62,500.67,
76561198077725725,17,97.94,
76561198077726791,24,302.89,
76561198077727561,11,0.0,
76561198077727871,4,24.98,
76561198077728175,108,227.76,80.0
76561198077728756,7,57.95,
76561198077731258,82,659.59,100.0
76561198077731350,2,14.99,
76561198077731800,2,4.99,
76561198077733060,20,187.89,
76561198077733157,16,0.0,
76561198077733387,9,14.99,0.0
76561198077734514,28,0.0,
76561198077734778,23,197.89,
76561198077735144,37,174.9,100.0
76561198077735945,17,106.94,
76561198077736776,14,0.0,
76561198077737057,28,204.85,
76561198077737154,13,77.94,
76561198077737381,71,387.7,100.0
76561198077738728,24,199.86,
76561198077738952,59,139.91,
76561198077742360,20,0.0,
76561198077742459,35,222.92000000000002,100.0
76561198077744729,17,16.97,
76561198077746772,87,538.6899999999999,100.0
76561198077747451,16,102.89,
76561198077747569,24,64.92,
76561198077762687,21,217.92000000000002,100.0
76561198077764819,63,575.6899999999999,
76561198077765212,17,128.92,
76561198077770049,68,228.8,
76561198077779129,21,37.97,
76561198077780921,8,42.96,
76561198077782925,20,72.95,100.0
76561198077785816,123,407.75,100.0
76561198077786972,207,1865.69,100.0
76561198077787409,172,973.71,88.88888888888889
76561198077789964,68,467.65999999999997,100.0
76561198077790636,6,0.0,
76561198077790739,28,108.89,
76561198077791611,169,822.4399999999999,
76561198077791987,4,49.97,
76561198077793852,21,157.89,100.0
76561198077794054,40,205.82,100.0
76561198077794867,84,557.42,100.0
76561198077795250,5,24.98,
76561198077795905,30,240.86,
76561198077796133,46,357.78,
76561198077796347,67,491.66,66.66666666666666
76561198077797316,17,80.92,
76561198077797943,2,9.99,
76561198077798079,40,134.93,
76561198077798642,13,102.94,
76561198077798678,55,555.63,
76561198077799548,31,162.88,
76561198077799976,16,29.979999999999997,
76561198077800647,8,129.93,
76561198077800976,118,967.53,100.0
76561198077801171,12,54.959999999999994,
76561198077801613,77,602.66,
76561198077802124,4,31.979999999999997,
76561198077802649,1,0.0,
76561198077803539,28,145.89,100.0
76561198077805024,39,799.62,
76561198077806036,69,426.68,
76561198077806551,182,1248.17,
76561198077806555,3,9.99,
76561198077806741,21,137.89,
76561198077807673,35,124.92,
76561198077807815,36,232.85999999999999,
76561198077809785,46,198.73000000000002,
76561198077811662,136,924.34,0.0
76561198077811980,44,274.82,100.0
76561198077812755,14,69.96,
76561198077813843,28,47.96,
76561198077813889,11,69.95,
76561198077814743,3,0.0,
76561198077815693,14,75.92,
76561198077816231,12,44.95,
76561198077816464,46,299.84000000000003,100.0
76561198077818232,174,985.26,100.0
76561198077818457,5,19.99,
76561198077820202,43,239.82999999999998,
76561198077820683,15,201.8,
76561198077820909,46,320.81,100.0
76561198077822642,84,798.53,
76561198077828707,69,714.59,100.0
76561198077829974,140,1303.68,
76561198077832734,12,74.94,100.0
76561198077832800,26,70.42,
76561198077845658,36,49.97,
76561198077848072,21,0.0,
76561198077849410,110,441.85,
76561198077862586,22,268.89,
76561198077869373,36,177.9,100.0
76561198077871850,52,337.75,
76561198077878552,69,135.84,75.0
76561198077878834,8,0.0,
